address,c_b_no,Borough,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
265 20 STREET,NA,BROOKLYN,40.743391,-73.999518,0.9,rooftop,265,W 20th St,,,New York,NY,New York County,10011,US,City of New York
266 WEST 154 STREET,110,MANHATTAN,40.828086,-73.936863,1,range_interpolation,266,W 154th St,,,New York,NY,New York County,10039,US,TIGER/Line® dataset from the US Census Bureau
2660 KINGSBRIDGE TERRACE,207,BRONX,40.870051,-73.9051,0.9,range_interpolation,2660,Kingsbridge Ter,,,Bronx,NY,Bronx County,10463,US,TIGER/Line® dataset from the US Census Bureau
2678 CRESTON AVENUE,207,BRONX,40.867257,-73.895256,0.9,range_interpolation,2678,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
268 CONKLIN AVENUE,318,BROOKLYN,40.725492,-73.98375,0.63,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
268 SKILLMAN STREET,NA,BROOKLYN,40.690097,-73.956403,0.9,range_interpolation,268,Skillman St,,,Brooklyn,NY,Kings County,11205,US,TIGER/Line® dataset from the US Census Bureau
2680 MORRIS AVENUE,207,BRONX,40.867484,-73.89622,0.9,range_interpolation,2680,Morris Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2688 BROADWAY,107,MANHATTAN,40.798808,-73.968443,1,rooftop,2688,Broadway,,,New York,NY,New York County,10025,US,City of New York
2690 BROADWAY,107,MANHATTAN,40.798903,-73.968373,1,rooftop,2690,Broadway,,,New York,NY,New York County,10025,US,City of New York
27 3 AVENUE,103,MANHATTAN,40.730036,-73.989403,1,range_interpolation,27,3rd Ave,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
27 BRIGHTON   11 STREET,313,BROOKLYN,40.734597,-73.996131,0.9,rooftop,27,W 11th St,,,New York,NY,New York County,10011,US,City of New York
27 ELDERT STREET,304,BROOKLYN,40.685966,-73.914012,0.9,rooftop,27,Eldert St,,,Brooklyn,NY,Kings County,11207,US,City of New York
27 MONTROSE AVENUE,301,BROOKLYN,40.725492,-73.98375,0.73,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
27 MONTROSE AVENUE,301,BROOKLYN,40.725492,-73.98375,0.73,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
27 MONTROSE AVENUE,301,BROOKLYN,40.725492,-73.98375,0.73,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
27-04 ASTORIA BOULEVARD,401,QUEENS,40.729878,-73.992414,0.9,nearest_rooftop_match,4,Astor Pl,,,New York,NY,New York County,10003,US,City of New York
27-09 40 AVENUE,401,QUEENS,40.752687,-73.982396,0.8,range_interpolation,27,W 40th St,,,New York,NY,New York County,10018,US,TIGER/Line® dataset from the US Census Bureau
27-10 37 AVENUE,401,QUEENS,40.749909,-73.982406,0.8,nearest_rooftop_match,10,E 37th St,,,New York,NY,New York County,10016,US,City of New York
27-15 ASTORIA BOULEVARD,401,QUEENS,40.730101,-73.992228,0.9,range_interpolation,27,Astor Pl,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
27-15 ASTORIA BOULEVARD,401,QUEENS,40.730101,-73.992228,0.9,range_interpolation,27,Astor Pl,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
27-16 21 STREET,401,QUEENS,40.740752,-73.991092,0.8,range_interpolation,27,W 21st St,,,New York,NY,New York County,10010,US,TIGER/Line® dataset from the US Census Bureau
27-16A 21 STREET,401,QUEENS,40.740752,-73.991092,0.9,range_interpolation,27,W 21st St,,,New York,NY,New York County,10010,US,TIGER/Line® dataset from the US Census Bureau
27-20 42 ROAD,402,QUEENS,40.749179,-73.940442,0.8,range_interpolation,27,42nd Rd,,,Long Island City,NY,Queens County,11101,US,TIGER/Line® dataset from the US Census Bureau
27-20 42 ROAD,402,QUEENS,40.749179,-73.940442,0.8,range_interpolation,27,42nd Rd,,,Long Island City,NY,Queens County,11101,US,TIGER/Line® dataset from the US Census Bureau
27-23 CRESCENT STREET,401,QUEENS,40.743473,-73.990433,0.7,nearest_rooftop_match,28,W 25th St,,,New York,NY,New York County,10010,US,City of New York
27-49 JACKSON AVENUE,402,QUEENS,40.712621,-73.980543,0.85,nearest_rooftop_match,28,Jackson St,,,New York,NY,New York County,10002,US,City of New York
27-49 JACKSON AVENUE,402,QUEENS,40.712621,-73.980543,0.85,nearest_rooftop_match,28,Jackson St,,,New York,NY,New York County,10002,US,City of New York
270 14 STREET,306,BROOKLYN,40.739279,-74.001294,0.9,range_interpolation,270,W 14th St,,,New York,NY,New York County,10011,US,TIGER/Line® dataset from the US Census Bureau
270 14 STREET,306,BROOKLYN,40.739279,-74.001294,0.9,range_interpolation,270,W 14th St,,,New York,NY,New York County,10011,US,TIGER/Line® dataset from the US Census Bureau
270 EAST 2 STREET,103,MANHATTAN,40.722871,-73.985204,1,range_interpolation,270,E 2nd St,,,New York,NY,New York County,10009,US,TIGER/Line® dataset from the US Census Bureau
270 NOSTRAND AVENUE,303,BROOKLYN,40.725492,-73.98375,0.62,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
2700 ATLANTIC AVENUE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2700 ATLANTIC AVENUE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2700 ATLANTIC AVENUE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2702 CRESTON AVENUE,207,BRONX,40.868081,-73.894805,0.9,range_interpolation,2702,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2702 CRESTON AVENUE,207,BRONX,40.868081,-73.894805,0.9,range_interpolation,2702,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2704 CRESTON AVENUE,207,BRONX,40.868149,-73.894768,0.9,range_interpolation,2704,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2708 GLENWOOD ROAD,314,BROOKLYN,40.633496,-73.950976,0.9,range_interpolation,2708,Glenwood Rd,,,Brooklyn,NY,Kings County,11210,US,TIGER/Line® dataset from the US Census Bureau
271 14 STREET,306,BROOKLYN,40.739541,-74.001147,0.9,range_interpolation,271,W 14th St,,,New York,NY,New York County,10011,US,TIGER/Line® dataset from the US Census Bureau
271 EAST 28 STREET,317,BROOKLYN,40.741305,-73.979014,1,range_interpolation,271,E 28th St,,,New York,NY,New York County,10016,US,TIGER/Line® dataset from the US Census Bureau
271 SEA BREEZE AVENUE,313,BROOKLYN,40.725492,-73.98375,0.62,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
2710 CRESTON AVENUE,207,BRONX,40.868355,-73.894655,0.9,range_interpolation,2710,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2712 WILLIAMSBRIDGE ROAD,211,BRONX,40.866537,-73.860177,0.9,range_interpolation,2712,Williamsbridge Rd,,,Bronx,NY,Bronx County,10469,US,TIGER/Line® dataset from the US Census Bureau
2714 CRESTON AVENUE,207,BRONX,40.868314,-73.894336,0.9,range_interpolation,2714,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2715 FULTON STREET,305,BROOKLYN,40.677672,-73.894764,0.9,rooftop,2715,Fulton St,,,Brooklyn,NY,Kings County,11207,US,City of New York
2716 21 STREET,401,QUEENS,40.738849,-73.986897,0.6,street_center,,E 21st St,,,New York,NY,New York County,10010,US,TIGER/Line® dataset from the US Census Bureau
2716 CORTELYOU ROAD,317,BROOKLYN,40.64416,-73.951655,0.9,range_interpolation,2716,Cortelyou Rd,,,Brooklyn,NY,Kings County,11226,US,TIGER/Line® dataset from the US Census Bureau
2718 FULTON STREET,305,BROOKLYN,40.677738,-73.894279,0.9,nearest_rooftop_match,2717,Fulton St,,,Brooklyn,NY,Kings County,11207,US,City of New York
2718 FULTON STREET,305,BROOKLYN,40.677738,-73.894279,0.9,nearest_rooftop_match,2717,Fulton St,,,Brooklyn,NY,Kings County,11207,US,City of New York
272 GREENE AVENUE,302,BROOKLYN,40.687235,-73.96059,0.9,range_interpolation,272,Greene Ave,,,Brooklyn,NY,Kings County,11238,US,TIGER/Line® dataset from the US Census Bureau
272 SCHENECTADY AVENUE,308,BROOKLYN,40.725492,-73.98375,0.62,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
272 SCHENECTADY AVENUE,308,BROOKLYN,40.725492,-73.98375,0.62,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
272 SOUTH    1 STREET,301,BROOKLYN,40.732357,-73.980402,0.8,rooftop,272,1st Ave,,,New York,NY,New York County,10009,US,City of New York
2720 JEROME AVENUE,207,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2721 COLDEN AVENUE,211,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2721 COLDEN AVENUE,211,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
273 14 STREET,306,BROOKLYN,40.739565,-74.001191,0.9,range_interpolation,273,W 14th St,,,New York,NY,New York County,10011,US,TIGER/Line® dataset from the US Census Bureau
2732 CRESTON AVENUE,207,BRONX,40.868957,-73.893939,0.9,range_interpolation,2732,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2736 CRESTON AVENUE,207,BRONX,40.869071,-73.893859,0.9,range_interpolation,2736,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2736 CRESTON AVENUE,207,BRONX,40.869071,-73.893859,0.9,range_interpolation,2736,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2738 CRESTON AVENUE,207,BRONX,40.869128,-73.89382,0.9,range_interpolation,2738,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2741 CRESTON AVENUE,207,BRONX,40.869214,-73.89376,0.9,range_interpolation,2741,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2744 MATTHEWS AVENUE,211,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
275 LIVINGSTON STREET,302,BROOKLYN,40.688637,-73.98361,0.9,range_interpolation,275,Livingston St,,,Brooklyn,NY,Kings County,11217,US,TIGER/Line® dataset from the US Census Bureau
275 SKILLMAN STREET,303,BROOKLYN,40.68992,-73.956043,0.9,rooftop,275,Skillman St,,,Brooklyn,NY,Kings County,11205,US,City of New York
275 SPRING STREET,102,MANHATTAN,40.725906,-74.006435,1,range_interpolation,275,Spring St,,,New York,NY,New York County,10013,US,TIGER/Line® dataset from the US Census Bureau
275 WEST 11 STREET,102,MANHATTAN,40.736138,-74.004504,1,rooftop,275,W 11th St,,,New York,NY,New York County,10014,US,City of New York
2754 CRESTON AVENUE,207,BRONX,40.869585,-73.893502,0.9,range_interpolation,2754,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2758 CRESTON AVENUE,207,BRONX,40.869699,-73.893423,0.9,range_interpolation,2758,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
276 BEDFORD AVENUE,301,BROOKLYN,40.714397,-73.961171,0.9,range_interpolation,276,Bedford Ave,,,Brooklyn,NY,Kings County,11249,US,TIGER/Line® dataset from the US Census Bureau
276 KENT AVENUE,301,BROOKLYN,40.725492,-73.98375,0.62,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
2769 CRESTON AVENUE,207,BRONX,40.870013,-73.893205,0.9,range_interpolation,2769,Creston Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2769A EAST 15 STREET,315,BROOKLYN,40.735859,-73.991145,1,range_interpolation,2769,E 15th St,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
2771 ATLANTIC AVENUE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2779 UNIVERSITY AVENUE,208,BRONX,40.871129,-73.899578,0.9,range_interpolation,2779,University Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
2779 UNIVERSITY AVENUE,208,BRONX,40.871129,-73.899578,0.9,range_interpolation,2779,University Ave,,,Bronx,NY,Bronx County,10468,US,TIGER/Line® dataset from the US Census Bureau
278 FLUSHING AVENUE,302,BROOKLYN,40.725492,-73.98375,0.62,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
278 FRANKLIN STREET,301,BROOKLYN,40.719515,-74.009922,0.81,nearest_rooftop_match,190,Franklin St,,,New York,NY,New York County,10013,US,City of New York
2781 COYLE STREET,315,BROOKLYN,40.585488,-73.934402,0.9,range_interpolation,2781,Coyle St,,,Brooklyn,NY,Kings County,11235,US,TIGER/Line® dataset from the US Census Bureau
279 SUMPTER STREET,316,BROOKLYN,40.680812,-73.913791,0.9,rooftop,279,Sumpter St,,,Brooklyn,NY,Kings County,11233,US,City of New York
28 BOERUM STREET,301,BROOKLYN,40.705227,-73.94873,0.9,range_interpolation,28,Boerum St,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
28 MIDDLETON STREET,301,BROOKLYN,40.700511,-73.955381,0.9,range_interpolation,28,Middleton St,,,Brooklyn,NY,Kings County,11206,US,TIGER/Line® dataset from the US Census Bureau
28 SPENCER PLACE,303,BROOKLYN,40.68171,-73.954429,0.9,range_interpolation,28,Spencer Pl,,,Brooklyn,NY,Kings County,11216,US,TIGER/Line® dataset from the US Census Bureau
28 WAVERLY PLACE,102,MANHATTAN,40.730244,-73.994934,1,range_interpolation,28,Waverly Pl,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
28-10 WHITESTONE EXPRESSWAY,407,QUEENS,40.790538,-73.824029,0.8,range_interpolation,28,Whitestone Expy,,,Whitestone,NY,Queens County,11357,US,TIGER/Line® dataset from the US Census Bureau
28-15 35 STREET,401,QUEENS,40.749607,-73.985497,0.8,nearest_rooftop_match,28,W 35th St,,,New York,NY,New York County,10016,US,City of New York
28-16 21 STREET,401,QUEENS,40.740498,-73.991251,0.8,range_interpolation,28,W 21st St,,,New York,NY,New York County,10010,US,TIGER/Line® dataset from the US Census Bureau
28-16 42 ROAD,402,QUEENS,40.74871,-73.939704,0.8,range_interpolation,28,42nd Rd,,,Long Island City,NY,Queens County,11101,US,TIGER/Line® dataset from the US Census Bureau
28-20 42 ROAD,402,QUEENS,40.74871,-73.939704,0.8,range_interpolation,28,42nd Rd,,,Long Island City,NY,Queens County,11101,US,TIGER/Line® dataset from the US Census Bureau
28-57 45 STREET,401,QUEENS,40.756052,-73.980764,0.8,nearest_rooftop_match,25,W 45th St,,,New York,NY,New York County,10036,US,City of New York
280 8 AVENUE,104,MANHATTAN,40.745801,-73.998008,1,range_interpolation,280,8th Ave,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
280 8 AVENUE,104,MANHATTAN,40.745801,-73.998008,1,range_interpolation,280,8th Ave,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
280 DEKALB AVENUE,302,BROOKLYN,40.725492,-73.98375,0.61,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
280 EAST HOUSTON STREET,103,MANHATTAN,40.721603,-73.983748,1,range_interpolation,280,E Houston St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
280 EAST HOUSTON STREET,NA,MANHATTAN,40.721603,-73.983748,1,range_interpolation,280,E Houston St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
280 EAST HOUSTON STREET,103,MANHATTAN,40.721603,-73.983748,1,range_interpolation,280,E Houston St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
280 MEEKER AVENUE,301,BROOKLYN,40.725492,-73.98375,0.61,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
280 SENATOR STREET,310,BROOKLYN,40.720478,-73.997913,0.95,range_interpolation,280,Centre St,,,New York,NY,New York County,10013,US,TIGER/Line® dataset from the US Census Bureau
2800 GOULDEN AVENUE,207,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2809 SEDGWICK AVENUE,208,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
281 JEFFERSON AVENUE,303,BROOKLYN,40.683565,-73.946426,0.9,nearest_rooftop_match,280,Jefferson Ave,,,Brooklyn,NY,Kings County,11216,US,City of New York
281 MOTHER GASTON BOULEVARD,316,BROOKLYN,40.672409,-73.907364,0.9,rooftop,281,Mother Gaston Blvd,,,Brooklyn,NY,Kings County,11212,US,City of New York
2814 EMMONS AVENUE,315,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
282 17 STREET,307,BROOKLYN,40.741341,-74.000161,0.9,range_interpolation,282,W 17th St,,,New York,NY,New York County,10011,US,TIGER/Line® dataset from the US Census Bureau
282 GRAND STREET,103,MANHATTAN,40.717885,-73.992597,1,range_interpolation,282,Grand St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
283 WARWICK STREET,305,BROOKLYN,40.676892,-73.886617,0.9,rooftop,283,Warwick St,,,Brooklyn,NY,Kings County,11207,US,City of New York
2831 VALENTINE AVENUE,207,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2833 BRIGHTON    3 STREET,313,BROOKLYN,40.729621,-73.998073,0.6,street_center,,W 3rd St,,,New York,NY,New York County,10012,US,TIGER/Line® dataset from the US Census Bureau
2833 VALENTINE AVENUE,207,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
2837 WEST   19 STREET,313,BROOKLYN,40.742168,-73.998758,0.7,street_center,,W 19th St,,,New York,NY,New York County,10011,US,TIGER/Line® dataset from the US Census Bureau
284 WEST 127 STREET,110,MANHATTAN,40.811094,-73.949619,1,range_interpolation,284,W 127th St,,,New York,NY,New York County,10027,US,TIGER/Line® dataset from the US Census Bureau
2840 ATLANTIC AVENUE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
285 LIVINGSTON STREET,302,BROOKLYN,40.688489,-73.983315,0.9,range_interpolation,285,Livingston St,,,Brooklyn,NY,Kings County,11217,US,TIGER/Line® dataset from the US Census Bureau
285 RUTLAND ROAD,309,BROOKLYN,40.659501,-73.951279,0.9,rooftop,285,Rutland Rd,,,Brooklyn,NY,Kings County,11225,US,City of New York
2856 WEBSTER AVENUE,207,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
286 ASHLAND PLACE,302,BROOKLYN,40.68667,-73.978208,0.9,range_interpolation,286,Ashland Pl,,,Brooklyn,NY,Kings County,11217,US,TIGER/Line® dataset from the US Census Bureau
