"job__","issued_date","expired_date","address","Borough","LOT","Bin","Block","c_b_no","LATITUDE","LONGITUDE","CENSUS_TRACT","geometry","name"
"Q00390138-I1",2020-08-26 12:00:00,2021-05-19 04:00:00,"25-62 97 STREET","QUEENS",39,4617734,1370,403,0,0,0,list(),NA
"M00450721-I1",2021-03-01 12:00:00,2022-03-01 05:00:00,"347 MADISON AVENUE","MANHATTAN",23,1035376,1279,105,0,0,0,list(),NA
"X00790564-I1",2023-12-19 12:00:00,2024-08-04 12:00:00,"66 EAST  177 STREET","BRONX",44,2007906,2827,205,0,0,0,list(),NA
"X00853693-I1",2023-06-28 12:00:00,2023-10-03 12:00:00,"3815 CARPENTER AVENUE","BRONX",22,2057543,4653,212,0,0,0,list(),NA
"Q00926254-I1",2023-08-31 12:00:00,2024-08-31 04:00:00,"46-30 21 STREET","QUEENS",51,4000482,56,402,0,0,0,list(),NA
"B00199742-I1",2019-08-07 12:00:00,2020-08-07 04:00:00,"355 BEDFORD AVENUE","BROOKLYN",7,3063439,2444,301,0,0,0,list(),NA
"M00416064-I1",2021-01-11 12:00:00,2022-01-11 05:00:00,"144 WEST  129 STREET","MANHATTAN",53,1057962,1913,110,0,0,0,list(),NA
"X00705690-I1",2023-04-03 12:00:00,2024-04-01 12:00:00,"980 EAST  149 STREET","BRONX",87,2117503,2599,201,0,0,0,list(),NA
"B00629533-I1",2022-11-28 12:00:00,2023-11-28 05:00:00,"250 EUCLID AVENUE","BROOKLYN",1,3428606,4143,305,0,0,0,list(),NA
"M00011880-I1",2018-03-27 12:00:00,2018-06-14 12:00:00,"186 SPRING STREET","MANHATTAN",23,1007358,489,102,0,0,0,list(),NA
"Q00675882-I1",2022-03-17 12:00:00,2023-03-17 04:00:00,"2355 29 STREET","QUEENS",8,4623258,842,401,0,0,0,list(),NA
"B00688634-I1",2022-03-02 12:00:00,2023-03-02 05:00:00,"85 DEKALB AVENUE","BROOKLYN",34,3058408,2086,302,0,0,0,list(),NA
"B00600999-I1",2022-05-05 12:00:00,2023-05-05 04:00:00,"778 MYRTLE AVENUE","BROOKLYN",20,3822355,1754,303,0,0,0,list(),NA
"B00410805-I1",2020-10-08 12:00:00,2021-10-08 04:00:00,"1232 BEDFORD AVENUE","BROOKLYN",21,3057457,2000,303,0,0,0,list(),NA
"M00843491-I1",2023-04-17 12:00:00,2024-04-17 04:00:00,"3966 10 AVENUE","MANHATTAN",25,1087604,2229,112,0,0,0,list(),NA
"M00124236-I1",2019-01-30 12:00:00,2019-04-01 12:00:00,"205 EAST 125 STREET","MANHATTAN",101,1054693,1790,111,0,0,0,list(),NA
"B00085044-I1",2021-05-12 12:00:00,2022-05-12 04:00:00,"18 INDIA STREET","BROOKLYN",1,3429272,2538,301,0,0,0,list(),NA
"B00593328-I1",2021-09-15 12:00:00,2022-09-15 04:00:00,"57 LYNCH STREET","BROOKLYN",58,3061135,2231,301,0,0,0,list(),NA
"B08039290-I1",2022-11-18 12:00:00,2023-11-18 05:00:00,"231 CHESTER STREET","BROOKLYN",108,3427360,3543,316,0,0,0,list(),NA
"B00019586-I1",2018-02-15 12:00:00,2018-09-17 12:00:00,"13 GREENPOINT AVENUE","BROOKLYN",45,3336997,2556,301,0,0,0,list(),NA
"B00696519-I1",2022-03-11 12:00:00,2023-03-11 05:00:00,"327 BOND STREET","BROOKLYN",8,3332110,445,306,0,0,0,list(),NA
"B08027132-I1",2023-10-25 12:00:00,2024-09-30 12:00:00,"653 UNION STREET","BROOKLYN",35,3429295,434,306,0,0,0,list(),NA
"Q00907857-I1",2023-08-03 12:00:00,2024-04-01 12:00:00,"94-54 LEFFERTS BOULEVARD","QUEENS",31,4199116,9436,409,0,0,0,list(),NA
"X00838241-I1",2023-07-21 12:00:00,2024-06-27 04:00:00,"225 WEST KINGSBRIDGE ROAD","BRONX",47,2015685,3256,208,0,0,0,list(),NA
"B00182244-I1",2019-06-21 12:00:00,2019-09-01 12:00:00,"424 HALSEY STREET","BROOKLYN",21,3817428,1664,303,0,0,0,list(),NA
"B00019962-I1",2018-02-22 12:00:00,2018-04-01 12:00:00,"1658 EASTERN PARKWAY","BROOKLYN",16,3039363,1465,316,0,0,0,list(),NA
"B00487924-I1",2022-03-22 12:00:00,2023-03-22 04:00:00,"85 ADELPHI STREET","BROOKLYN",28,3058092,2045,302,0,0,0,list(),NA
"X00532354-I1",2021-06-08 12:00:00,2022-03-31 12:00:00,"241 EAST  202 STREET","BRONX",105,2017266,3308,207,0,0,0,list(),NA
"B00041458-I1",2018-05-10 12:00:00,2019-05-10 12:00:00,"100 SCHOLES STREET","BROOKLYN",9,3070952,3042,301,0,0,0,list(),NA
"M00157849-I1",2021-03-18 12:00:00,2021-09-30 04:00:00,"323 EAST 79 STREET","MANHATTAN",13,1049249,1542,108,0,0,0,list(),NA
"Q00814930-I1",2023-04-17 12:00:00,2024-04-17 04:00:00,"145-14 GLASSBORO AVENUE","QUEENS",302,4623946,11942,412,0,0,0,list(),NA
"B00257028-I1",2019-12-11 12:00:00,2020-01-13 12:00:00,"196A 13 STREET","BROOKLYN",30,3023356,1033,306,0,0,0,list(),NA
"M00381176-I1",2021-05-10 12:00:00,2022-05-10 12:00:00,"15 BEEKMAN STREET","MANHATTAN",30,1079102,92,101,0,0,0,list(),NA
"X00571228-I1",2021-08-05 12:00:00,2022-08-05 04:00:00,"1401 INWOOD AVENUE","BRONX",1,2810834,2857,204,0,0,0,list(),NA
"M00450712-I1",2021-02-26 12:00:00,2022-02-26 05:00:00,"343 MADISON AVENUE","MANHATTAN",23,1035371,1279,105,0,0,0,list(),NA
"M00732912-I1",2022-05-16 12:00:00,2023-01-28 05:00:00,"207 7 AVENUE","MANHATTAN",80,1014784,797,104,0,0,0,list(),NA
"Q00352534-I1",2020-06-05 12:00:00,2021-03-31 12:00:00,"45-09 23 STREET","QUEENS",12,4000687,80,402,0,0,0,list(),NA
"B00926889-I1",2023-09-12 12:00:00,2024-05-26 04:00:00,"445 5 AVENUE","BROOKLYN",5,3429286,1011,306,0,0,0,list(),NA
"B00758301-I1",2022-06-21 12:00:00,2023-03-17 04:00:00,"499 LEXINGTON AVENUE","BROOKLYN",1,3428734,1801,303,0,0,0,list(),NA
"X00460353-I1",2021-01-27 12:00:00,2021-04-01 12:00:00,"2856 WEBSTER AVENUE","BRONX",118,2016237,3273,207,0,0,0,list(),NA
"Q00212109-I1",2019-08-21 12:00:00,2019-10-13 12:00:00,"45-27 DAVIS STREET","QUEENS",17,4823635,85,402,0,0,0,list(),NA
"M00114457-I1",2018-12-31 12:00:00,2019-12-31 05:00:00,"167 LEXINGTON AVENUE","MANHATTAN",27,1018310,886,106,0,0,0,list(),NA
"Q00756820-I1",2022-07-16 12:00:00,2022-08-30 04:00:00,"20-08 STEINWAY STREET","QUEENS",35,4623559,809,401,0,0,0,list(),NA
"M00289196-I1",2020-01-13 12:00:00,2021-01-13 05:00:00,"15 WEST 136 STREET","MANHATTAN",2,1091739,1734,110,0,0,0,list(),NA
"B00149528-I1",2020-11-02 12:00:00,2021-04-06 12:00:00,"58 PALMETTO STREET","BROOKLYN",11,3823657,3349,304,0,0,0,list(),NA
"M00183603-I1",2019-07-24 12:00:00,2020-07-24 12:00:00,"355 WEST 34 STREET","MANHATTAN",7,1805962,758,104,0,0,0,list(),NA
"M00569549-I1",2022-09-19 12:00:00,2023-09-19 04:00:00,"520 5 AVENUE","MANHATTAN",35,1034211,1259,105,0,0,0,list(),NA
"M08033566-I1",2023-01-23 12:00:00,2023-12-31 05:00:00,"3761 10 AVENUE","MANHATTAN",1,1064487,2198,112,0,0,0,list(),NA
"B00273267-I1",2019-12-04 12:00:00,2021-01-31 12:00:00,"415 MARCY AVENUE","BROOKLYN",5,3426413,2245,301,0,0,0,list(),NA
"B00934690-I1",2023-12-04 12:00:00,2024-07-01 12:00:00,"2396 ATLANTIC AVENUE","BROOKLYN",6,3428858,1437,NA,0,0,0,list(),NA
"Q00964941-I1",2023-12-07 12:00:00,2024-07-19 04:00:00,"37-42 30 STREET","QUEENS",38,4624174,371,NA,0,0,0,list(),NA
"X00211549-I1",2019-08-28 12:00:00,2020-08-06 12:00:00,"1201 SPOFFORD AVENUE","BRONX",35,2005938,2738,202,0,0,0,list(),NA
"B00816719-I1",2023-01-25 12:00:00,2024-01-25 05:00:00,"683 COURT STREET","BROOKLYN",1,3429318,624,306,0,0,0,list(),NA
"Q00701295-I1",2022-03-21 12:00:00,2022-11-05 11:00:00,"95-22 147 PLACE","QUEENS",14,4214505,10027,412,0,0,0,list(),NA
"Q00817178-I1",2023-06-09 12:00:00,2024-06-09 04:00:00,"87-80 MERRICK BOULEVARD","QUEENS",49,4210066,9816,412,0,0,0,list(),NA
"Q00637366-I1",2021-11-26 12:00:00,2022-07-07 04:00:00,"12-19 31 DRIVE","QUEENS",3,4005741,518,401,0,0,0,list(),NA
"X00302409-I1",2020-01-28 12:00:00,2021-01-28 05:00:00,"531 TINTON AVENUE","BRONX",33,2003960,2581,201,0,0,0,list(),NA
"Q00656431-I1",2022-01-05 12:00:00,2023-01-05 05:00:00,"42-01 28 AVENUE","QUEENS",6,4012150,701,401,0,0,0,list(),NA
"M00175539-I1",2020-04-14 12:00:00,2021-04-14 04:00:00,"222 EAST BROADWAY","MANHATTAN",40,1088933,315,103,0,0,0,list(),NA
"M00186470-I1",2019-12-20 12:00:00,2020-08-06 12:00:00,"142 FULTON STREET","MANHATTAN",26,1001224,79,101,0,0,0,list(),NA
"X00463551-I1",2021-02-12 12:00:00,2021-03-31 12:00:00,"1665 JEROME AVENUE","BRONX",35,2833073,2861,205,0,0,0,list(),NA
"M00780622-I1",2022-07-27 12:00:00,2023-01-25 05:00:00,"152 WEST  136 STREET","MANHATTAN",53,1813241,1920,110,0,0,0,list(),NA
"B00501954-I1",2021-04-13 12:00:00,2022-04-13 04:00:00,"875 4 AVENUE","BROOKLYN",1,3010094,681,307,0,0,0,list(),NA
"B00456925-I1",2021-03-04 12:00:00,2022-03-04 05:00:00,"499 PRESIDENT STREET","BROOKLYN",47,3007353,440,306,0,0,0,list(),NA
"B00961101-I1",2023-12-01 12:00:00,2024-05-30 12:00:00,"346 AVENUE U","BROOKLYN",4,3429492,7127,NA,0,0,0,list(),NA
"B00108195-I1",2018-12-12 12:00:00,2019-11-16 12:00:00,"3312 SURF AVENUE","BROOKLYN",1,3189622,7066,313,0,0,0,list(),NA
"Q00364468-I1",2020-06-30 12:00:00,2021-06-30 04:00:00,"150-11 41 AVENUE","QUEENS",12,4803805,5034,407,0,0,0,list(),NA
"Q00405975-I1",2020-10-02 12:00:00,2021-10-02 04:00:00,"37-34 33 STREET","QUEENS",33,4004547,374,401,0,0,0,list(),NA
"B00668130-I1",2022-01-25 12:00:00,2023-01-25 05:00:00,"2837 WEST   19 STREET","BROOKLYN",70,3321669,7020,313,0,0,0,list(),NA
"B00884853-I1",2023-06-06 12:00:00,2024-03-31 12:00:00,"270 14 STREET","BROOKLYN",12,3023696,1042,306,0,0,0,list(),NA
"B00857596-I1",2023-06-07 12:00:00,2024-04-01 12:00:00,"3050 WEST   21 STREET","BROOKLYN",123,3189654,7071,313,0,0,0,list(),NA
"B00256785-I1",2020-02-11 12:00:00,2021-02-11 05:00:00,"1892 BROADWAY","BROOKLYN",27,3041770,1535,316,0,0,0,list(),NA
"M00345439-I1",2020-09-02 12:00:00,2021-03-31 12:00:00,"50 EAST 86 STREET","MANHATTAN",52,1046840,1497,108,0,0,0,list(),NA
"B00498456-I1",2023-05-04 12:00:00,2024-05-04 12:00:00,"77 COMMERCIAL STREET","BROOKLYN",410,3428895,2472,301,0,0,0,list(),NA
"B00385951-I1",2020-10-06 12:00:00,2021-10-06 04:00:00,"193 13 STREET","BROOKLYN",50,3023116,1027,306,0,0,0,list(),NA
"B00120243-I1",2020-01-21 12:00:00,2020-02-28 12:00:00,"96 TOMPKINS AVENUE","BROOKLYN",33,3048528,1747,303,0,0,0,list(),NA
"B00821576-I1",2023-02-06 12:00:00,2024-02-06 05:00:00,"366 FULTON STREET","BROOKLYN",5,3429350,154,302,0,0,0,list(),NA
"X00647208-I1",2023-05-24 12:00:00,2023-07-09 04:00:00,"883 BRYANT AVENUE","BRONX",107,2129225,2761,202,0,0,0,list(),NA
"B08007856-I1",2022-09-23 12:00:00,2023-09-23 04:00:00,"4609 16 AVENUE","BROOKLYN",106,3128660,5437,312,0,0,0,list(),NA
"B00817169-I1",2024-01-30 12:00:00,2024-11-06 12:00:00,"183 20 STREET","BROOKLYN",1,3429696,637,307,0,0,0,list(),NA
"B00968923-I1",2023-12-05 12:00:00,2024-08-04 12:00:00,"81A MALCOLM X BLVD","BROOKLYN",84,3043926,1617,NA,0,0,0,list(),NA
"B00956647-I1",2023-11-20 12:00:00,2024-07-14 04:00:00,"326 ROCKAWAY AVENUE","BROOKLYN",25,3080756,3499,NA,0,0,0,list(),NA
"B00958196-I1",2023-11-08 12:00:00,2024-06-27 04:00:00,"1688 EAST 18 STREET","BROOKLYN",37,3182469,6780,NA,0,0,0,list(),NA
"B00002346-I1",2018-01-02 12:00:00,2018-03-24 12:00:00,"528 MIDWOOD STREET","BROOKLYN",37,3107005,4803,309,0,0,0,list(),NA
"B00008204-I1",2019-03-07 12:00:00,2020-03-07 12:00:00,"336 22 STREET","BROOKLYN",28,3017688,900,307,0,0,0,list(),NA
"X00441798-I1",2021-01-13 12:00:00,2022-01-13 05:00:00,"1051 WHITLOCK AVENUE","BRONX",90,2130932,2756,202,0,0,0,list(),NA
"B00765274-I1",2022-07-05 12:00:00,2023-01-01 05:00:00,"961 64 STREET","BROOKLYN",43,3421369,5736,310,0,0,0,list(),NA
"B00863445-I1",2023-04-25 12:00:00,2024-04-25 04:00:00,"154 LENOX ROAD","BROOKLYN",38,3116650,5084,317,0,0,0,list(),NA
"M00927078-I1",2023-09-05 12:00:00,2024-05-26 04:00:00,"5 PLATT STREET","MANHATTAN",53,1091784,69,101,0,0,0,list(),NA
"M00730956-I1",2022-05-05 12:00:00,2023-05-05 04:00:00,"249 EAST   62 STREET","MANHATTAN",22,1090660,1417,108,0,0,0,list(),NA
"B00799117-I1",2023-09-05 12:00:00,2024-01-06 05:00:00,"1508 CONEY ISLAND AVENUE","BROOKLYN",45,3425665,6536,312,0,0,0,list(),NA
"B00187729-I1",2020-02-25 12:00:00,2020-09-30 12:00:00,"825 39 STREET","BROOKLYN",162,3337390,908,312,0,0,0,list(),NA
"B00900718-I1",2023-07-17 12:00:00,2024-01-12 05:00:00,"1427 49 STREET","BROOKLYN",66,3137518,5636,312,0,0,0,list(),NA
"B00603227-I1",2021-09-30 12:00:00,2022-09-30 04:00:00,"4504 15 AVENUE","BROOKLYN",39,3136776,5618,312,0,0,0,list(),NA
"X00410337-I1",2020-10-15 12:00:00,2020-11-20 12:00:00,"3560 BRONXWOOD AVENUE","BRONX",40,2128827,4683,212,0,0,0,list(),NA
"B00213164-I1",2019-08-20 12:00:00,2020-08-20 04:00:00,"955 NOSTRAND AVENUE","BROOKLYN",17,3034541,1309,309,0,0,0,list(),NA
"B00256810-I1",2019-11-12 12:00:00,2019-12-14 12:00:00,"259 HULL STREET","BROOKLYN",38,3041773,1535,316,0,0,0,list(),NA
"X00680405-I1",2022-02-25 12:00:00,2023-02-25 05:00:00,"1826 ANTHONY AVENUE","BRONX",17,2009373,2892,205,0,0,0,list(),NA
"B00839306-I1",2023-03-07 12:00:00,2024-03-07 05:00:00,"142 AVENUE O","BROOKLYN",6,3320833,6601,311,0,0,0,list(),NA
"B00974635-I1",2024-01-02 12:00:00,2024-08-04 12:00:00,"311 EASTERN PARKWAY","BROOKLYN",60,3029663,1181,NA,0,0,0,list(),NA
"B00936350-I1",2023-09-25 12:00:00,2024-01-01 12:00:00,"329 CLARKSON AVENUE","BROOKLYN",21,3107741,4828,NA,0,0,0,list(),NA
"B00297494-I1",2020-03-07 12:00:00,2021-02-04 05:00:00,"218 20 STREET","BROOKLYN",28,3009259,640,307,0,0,0,list(),NA
"M00284940-I1",2021-09-21 12:00:00,2022-09-21 04:00:00,"300 EAST 50 STREET","MANHATTAN",153,1080458,1342,106,0,0,0,list(),NA
"X00628490-I1",2021-11-16 12:00:00,2022-03-01 05:00:00,"4570 3 AVENUE","BRONX",37,2e+06,3055,NA,0,0,0,list(),NA
"Q00042306-I1",2018-05-11 12:00:00,2018-12-31 12:00:00,"136-11 ROOSEVELT AVENUE","QUEENS",81,4112518,4980,407,0,0,0,list(),NA
"B00767908-I1",2022-07-29 12:00:00,2023-07-29 04:00:00,"23 OCEAN PARKWAY","BROOKLYN",4,3124075,5322,307,0,0,0,list(),NA
"B08054873-I1",2022-12-14 12:00:00,2023-12-14 05:00:00,"197 NEW JERSEY AVENUE","BROOKLYN",4,3822638,3688,305,0,0,0,list(),NA
"M00085205-I1",2019-01-25 12:00:00,2019-07-06 12:00:00,"1230 MADISON AVENUE","MANHATTAN",55,1046960,1500,108,0,0,0,list(),NA
"M00921542-I1",2023-09-06 12:00:00,2024-05-01 04:00:00,"538 3 AVENUE","MANHATTAN",44,1082107,891,106,0,0,0,list(),NA
"X00974526-I1",2023-12-11 12:00:00,2024-06-30 04:00:00,"2104 RYER AVENUE","BRONX",82,2013533,3149,NA,0,0,0,list(),NA
"X00070242-I1",2019-03-29 12:00:00,2020-08-06 12:00:00,"3466 WEBSTER AVENUE","BRONX",410,2826860,3357,207,0,0,0,list(),NA
"X00839278-I1",2023-03-10 12:00:00,2024-01-06 05:00:00,"414 EAST  152 STREET","BRONX",40,2805345,2374,201,0,0,0,list(),NA
"X00802908-I1",2023-02-15 12:00:00,2024-02-15 05:00:00,"586 GERARD AVENUE","BRONX",1,2130773,2353,204,0,0,0,list(),NA
"B00692790-I1",2022-03-08 12:00:00,2023-03-08 05:00:00,"118 WAVERLY AVENUE","BROOKLYN",81,3054335,1888,302,0,0,0,list(),NA
"M00353253-I1",2020-06-05 12:00:00,2021-06-05 04:00:00,"1834 3 AVENUE","MANHATTAN",33,1051849,1629,111,0,0,0,list(),NA
"B00828009-I1",2023-02-13 12:00:00,2024-02-13 05:00:00,"432 EAST    9 STREET","BROOKLYN",23,3126872,5392,312,0,0,0,list(),NA
"B00279128-I1",2019-12-11 12:00:00,2020-02-28 12:00:00,"2502 NEWKIRK AVENUE","BROOKLYN",41,3822959,5212,317,0,0,0,list(),NA
"Q00642869-I1",2021-12-14 12:00:00,2022-12-14 05:00:00,"33-27 PRINCE STREET","QUEENS",78,4111996,4949,407,0,0,0,list(),NA
"B00346021-I1",2020-05-19 12:00:00,2021-05-19 04:00:00,"118 15 STREET","BROOKLYN",25,3023857,1046,307,0,0,0,list(),NA
"B00018124-I1",2018-02-09 12:00:00,2018-05-13 12:00:00,"45 GRAHAM AVENUE","BROOKLYN",17,3071557,3113,301,0,0,0,list(),NA
"X00347206-I1",2020-05-15 12:00:00,2021-05-15 04:00:00,"2779 UNIVERSITY AVENUE","BRONX",104,2015335,3249,208,0,0,0,list(),NA
"M00125879-I1",2019-03-29 12:00:00,2020-01-30 12:00:00,"103 EAST 29 STREET","MANHATTAN",6,1018240,885,105,0,0,0,list(),NA
"B00243575-I1",2019-10-22 12:00:00,2019-12-14 12:00:00,"63 METROPOLITAN AVENUE","BROOKLYN",29,3329984,2357,301,0,0,0,list(),NA
"B00312321-I1",2020-02-14 12:00:00,2021-02-14 05:00:00,"1010 PACIFIC STREET","BROOKLYN",32,3330763,1133,308,0,0,0,list(),NA
"X00050134-I1",2018-06-08 12:00:00,2018-09-19 12:00:00,"1424 VYSE AVENUE","BRONX",11,2822213,2994,203,0,0,0,list(),NA
"M00908377-I1",2023-07-24 12:00:00,2024-05-26 04:00:00,"16 WEST 18 STREET","MANHATTAN",55,1015425,819,105,0,0,0,list(),NA
"B00223060-I1",2023-04-06 12:00:00,2024-02-04 12:00:00,"463 A HANCOCK STREET","BROOKLYN",67,3045712,1654,303,0,0,0,list(),NA
"B00789251-I1",2023-09-28 12:00:00,2024-09-28 04:00:00,"489 STATE STREET","BROOKLYN",13,3827686,174,302,0,0,0,list(),NA
"B00444211-I1",2020-12-29 12:00:00,2021-12-29 05:00:00,"1239 EAST NEW YORK AVENUE","BROOKLYN",1,3039607,1477,316,0,0,0,list(),NA
"B00085168-I1",2018-10-09 12:00:00,2019-04-01 12:00:00,"88 4 AVENUE","BROOKLYN",33,3006279,395,302,0,0,0,list(),NA
"Q00991279-I1",2024-01-26 12:00:00,2024-05-26 12:00:00,"11-36 45 ROAD","QUEENS",6,4000460,54,402,0,0,0,list(),NA
"X00239363-I1",2020-04-16 12:00:00,2021-04-16 04:00:00,"935 EAST 179 STREET","BRONX",39,2806860,3127,206,0,0,0,list(),NA
"B00194028-I1",2019-07-17 12:00:00,2021-01-31 12:00:00,"1409 FLATBUSH AVENUE","BROOKLYN",1,3120876,5228,314,0,0,0,list(),NA
"B00696834-I1",2022-04-27 12:00:00,2023-04-27 04:00:00,"10 CLAY STREET","BROOKLYN",10,3063731,2487,301,0,0,0,list(),NA
"X00234485-I1",2020-10-19 12:00:00,2021-10-19 04:00:00,"1080 WASHINGTON AVENUE","BRONX",16,2001266,2370,203,0,0,0,list(),NA
"X00949809-I1",2023-10-19 12:00:00,2024-06-27 04:00:00,"2252 AQUEDUCT AVENUE","BRONX",32,2014524,3208,NA,0,0,0,list(),NA
"X00269830-I1",2019-11-27 12:00:00,2020-11-27 05:00:00,"573 JACKSON AVENUE","BRONX",172,2810929,2623,201,0,0,0,list(),NA
"Q00837258-I1",2023-12-15 12:00:00,2024-10-12 12:00:00,"172-10 JAMAICA AVENUE","QUEENS",5,4448868,10213,412,0,0,0,list(),NA
"X00353080-I1",2020-10-13 12:00:00,2021-10-13 04:00:00,"2660 KINGSBRIDGE TERRACE","BRONX",90,2015136,3237,207,0,0,0,list(),NA
"Q00635952-I1",2021-11-30 12:00:00,2022-11-30 05:00:00,"142-44 ROOSEVELT AVENUE","QUEENS",23,4856080,5021,407,0,0,0,list(),NA
"M00594901-I1",2021-09-16 12:00:00,2022-06-27 04:00:00,"432 WEST   19 STREET","MANHATTAN",54,1012563,716,104,0,0,0,list(),NA
"X07995349-I1",2024-01-09 12:00:00,2024-11-19 12:00:00,"1816 HARRISON AVENUE","BRONX",7,2008584,2869,205,0,0,0,list(),NA
"X00722565-I1",2022-04-21 12:00:00,2023-04-21 04:00:00,"2833 VALENTINE AVENUE","BRONX",136,2017148,3304,207,0,0,0,list(),NA
"Q00792507-I1",2022-08-16 12:00:00,2023-06-10 04:00:00,"91-23 CORONA AVENUE","QUEENS",110,4039969,1600,404,0,0,0,list(),NA
"B00782008-I1",2023-07-26 12:00:00,2024-01-06 12:00:00,"88 NORTH    1 STREET","BROOKLYN",9,3062587,2379,301,0,0,0,list(),NA
"Q00835457-I1",2023-03-16 12:00:00,2024-03-16 04:00:00,"38-38 32 STREET","QUEENS",29,4802600,382,401,0,0,0,list(),NA
"M00925156-I1",2024-01-05 12:00:00,2024-11-06 12:00:00,"3880 9 AVENUE","MANHATTAN",60,1087645,2189,112,0,0,0,list(),NA
"M00619383-I1",2022-10-25 12:00:00,2023-10-25 04:00:00,"319 WEST   38 STREET","MANHATTAN",23,1013659,762,104,0,0,0,list(),NA
"B00893590-I1",2023-06-22 12:00:00,2024-04-01 12:00:00,"1005 LORIMER STREET","BROOKLYN",22,3065541,2618,301,0,0,0,list(),NA
"X00994631-I1",2024-02-15 12:00:00,2024-11-19 12:00:00,"2123 GLEBE AVENUE","BRONX",57,2130862,3963,210,0,0,0,list(),NA
"B00001285-I1",2019-01-02 12:00:00,2020-01-02 05:00:00,"132 39 STREET","BROOKLYN",1,3337107,706,307,0,0,0,list(),NA
"B00033640-I1",2021-05-10 12:00:00,2022-05-10 12:00:00,"569 FULTON STREET","BROOKLYN",24,3000359,149,302,0,0,0,list(),NA
"B00463397-I1",2021-02-03 12:00:00,2022-02-03 05:00:00,"332 STAGG STREET","BROOKLYN",21,3070899,3038,301,0,0,0,list(),NA
"B08018793-I1",2022-10-28 12:00:00,2023-10-28 04:00:00,"80 20 STREET","BROOKLYN",113,3429610,635,307,0,0,0,list(),NA
"Q00105898-I1",2019-07-03 12:00:00,2019-09-01 12:00:00,"27-15 ASTORIA BOULEVARD","QUEENS",17,4017408,839,401,0,0,0,list(),NA
"B00592792-I1",2021-09-14 12:00:00,2022-09-14 04:00:00,"170 JAVA STREET","BROOKLYN",10,3064614,2551,301,0,0,0,list(),NA
"B00911279-I1",2023-08-02 12:00:00,2024-05-27 12:00:00,"78 HARMAN STREET","BROOKLYN",27,3075020,3285,304,0,0,0,list(),NA
"B00832959-I1",2023-03-14 12:00:00,2024-03-14 04:00:00,"1626 52 STREET","BROOKLYN",18,3129901,5472,312,0,0,0,list(),NA
"M00121043-I1",2019-01-22 12:00:00,2020-01-22 05:00:00,"335 EAST 82 STREET","MANHATTAN",16,1049882,1545,108,0,0,0,list(),NA
"Q00687406-I1",2022-02-28 12:00:00,2023-02-28 05:00:00,"57-14 A GRANGER STREET","QUEENS",41,4619477,1950,404,0,0,0,list(),NA
"X00638826-I1",2021-12-01 12:00:00,2022-12-01 05:00:00,"4519 WHITE PLAINS ROAD","BRONX",89,2071060,5081,212,0,0,0,list(),NA
"M00622958-I1",2022-12-13 12:00:00,2023-12-13 05:00:00,"50 EAST  112 STREET","MANHATTAN",120,1090697,1617,111,0,0,0,list(),NA
"X00880608-I1",2024-01-09 12:00:00,2024-11-19 12:00:00,"1759 WEST FARMS ROAD","BRONX",97,2010963,3015,203,0,0,0,list(),NA
"B00235786-I1",2019-10-08 12:00:00,2020-02-28 12:00:00,"161 HOPE STREET","BROOKLYN",23,3335756,2375,301,0,0,0,list(),NA
"M00601096-I1",2021-09-29 12:00:00,2022-09-29 04:00:00,"25 GREAT JONES STREET","MANHATTAN",7508,1091588,530,102,0,0,0,list(),NA
"X00796113-I1",2022-08-23 12:00:00,2023-01-28 05:00:00,"3311 3 AVENUE","BRONX",32,2815391,2369,203,0,0,0,list(),NA
"Q00686283-I1",2024-02-06 12:00:00,2024-09-30 12:00:00,"2-21 MALT DRIVE","QUEENS",1,4623739,11,402,0,0,0,list(),NA
"M00614272-I1",2021-11-24 12:00:00,2022-11-24 05:00:00,"410 WEST  207 STREET","MANHATTAN",9,1064512,2203,112,0,0,0,list(),NA
"Q00207404-I1",2019-09-05 12:00:00,2020-09-05 04:00:00,"108-56 ROOSEVELT AVENUE","QUEENS",34,4049198,1996,404,0,0,0,list(),NA
"B00105962-I1",2019-03-26 12:00:00,2020-09-30 01:00:00,"344 BUTLER STREET","BROOKLYN",5,3019144,943,306,0,0,0,list(),NA
"B00001434-I1",2019-02-19 12:00:00,2019-02-20 12:00:00,"371 STOCKHOLM STREET","BROOKLYN",35,3827958,3249,304,0,0,0,list(),NA
"X08009021-I1",2023-09-21 12:00:00,2024-04-01 12:00:00,"740 EAST  137 STREET","BRONX",50,2127330,2565,201,0,0,0,list(),NA
"B00052868-I1",2018-06-14 12:00:00,2019-02-24 12:00:00,"33 TROUTMAN STREET","BROOKLYN",68,3072231,3171,304,0,0,0,list(),NA
"B00941199-I1",2023-10-02 12:00:00,2024-07-18 04:00:00,"174 MADISON STREET","BROOKLYN",33,3426567,1822,NA,0,0,0,list(),NA
"M00139549-I1",2020-07-28 12:00:00,2021-07-28 04:00:00,"124 LEXINGTON AVENUE","MANHATTAN",19,1018208,884,105,0,0,0,list(),NA
"M00543329-I1",2021-07-09 12:00:00,2022-07-09 04:00:00,"3769 10 AVENUE","MANHATTAN",5,1064488,2198,112,0,0,0,list(),NA
"B00110349-I1",2018-12-17 12:00:00,2019-07-17 12:00:00,"178 SKILLMAN AVENUE","BROOKLYN",16,3068627,2755,301,0,0,0,list(),NA
